	COD	UF	Renda(Total)	Renda(Beneficios)	Total(%)	Beneficio(>Sal)	Beneficio(>Sal)(%)	Beneficio(<=Sal)	Beneficio(<=Sal)(%)
211	ba	2903706	1116717.56785363	366262.79315493	0.32798158074910544	38111.01266958	0.0341277094286523	328151.78048535	0.29385387132045315
212	ba	2907103	1803941.05862265	335246.55010862	0.18584118838372046	72962.35475672	0.04044608575649828	262284.1953519	0.14539510262722216
213	ba	2910404	2688534.613796	486469.00533497	0.18094206518253225	71667.12758803	0.026656576121533222	414801.87774694	0.15428548906099904
214	ba	2928109	3994753.33332652	763633.81016504	0.19115918967871418	233052.45170906	0.05833963508204699	530581.35845598	0.1328195545966672
215	ba	2926202	1230539.73469298	330908.98096572	0.2689136901770034	48972.18684914	0.03979732264505752	281936.79411658	0.22911636753194586
216	ba	2905008	2982410.66158868	485994.94254566	0.1629537302843394	143253.34664039	0.048032736901524264	342741.59590527	0.11492099338281514
217	ba	2933174	666221.61319417	218048.50996304	0.32729125811097015	27666.08727547	0.04152685341867877	190382.42268757	0.2857644046922914
218	ba	2920007	695152.88635609	130818.29515401	0.18818636550549936	12653.23708301	0.018202092419319135	118165.058071	0.16998427308618022
219	ba	2903003	1223208.72905306	347530.41880156	0.28411374980180093	94829.72966932	0.07752538664658802	252700.68913224	0.2065883631552129
220	ba	2923035	889137.28976028	249050.87413317	0.2801039580741423	68463.25098721	0.07699963973580318	180587.62314596	0.20310431833833914
221	ba	2906808	1797294.49823064	668308.66788373	0.37184149205466965	88274.48640038	0.04911520426245252	580034.18148335	0.3227262877922171
222	ba	2923506	866781.0621783	206033.53261985	0.23769962405739337	79803.4518152	0.09206875334198769	126230.08080465	0.14563087071540567
223	ba	2927804	537929.11263379	86256.4357145	0.160349075163778	7448.68501014	0.013846963912531159	78807.75070436	0.14650211125124685
224	ba	2933208	4140863.16032961	1137231.8217786	0.274636417033418	871054.19831332	0.21035570715260843	266177.62346528	0.06428070988080958
225	ba	2919207	36584018.1464127	4602193.05476976	0.12579791088970457	4108888.86254158	0.1123137662488964	493304.19222818	0.013484144640808179
226	ba	2908309	1806147.73045248	543446.11441887	0.3008868572908622	145692.54802906	0.0806648014293719	397753.56638981	0.22022205586149032
227	ba	2909703	989600.31999232	243163.6562832	0.24571905583568032	55108.36079744	0.0556874929040723	188055.29548576	0.19003156293160803
228	ba	2903409	2343734.67998576	331244.18119428	0.14133177446360634	100927.74995358	0.04306278812847247	230316.4312407	0.09826898633513388
229	ba	2924603	1597645.06132162	387141.66821821	0.24232019839122138	74735.01290928	0.04677823298715483	312406.65530893	0.19554196540406657
230	ba	2909802	8420316.38190616	1982957.85708114	0.23549683493392032	1207317.97870989	0.1433815457699681	775639.87837125	0.09211528916395224
231	ba	2921104	2996543.26454968	448890.761462	0.14980286344354157	103807.01158378	0.034642253563250354	345083.74987822	0.11516060988029123
232	ba	2928000	3604856.11650559	606438.58571915	0.16822823605703532	190697.61931494	0.05290020271316543	415740.96640421	0.1153280333438699
233	ba	2908408	5344413.39445096	1072529.88390272	0.2006824331771032	178810.28374196	0.033457420028101974	893719.60016076	0.16722501314900123
234	ba	2913804	1294943.31784342	358411.97582192	0.27677811907536937	30595.37726015	0.023626808091571992	327816.59856177	0.2531513109837974
235	ba	2925808	1996893.57980549	623677.63781928	0.31232392358136085	230302.13451821	0.11533019928915934	393375.50330107	0.19699372429220152
236	ba	2914901	1725890.87134453	256450.2675826	0.14859008286127395	91378.40286723	0.05294564354236545	165071.86471537	0.0956444393189085
237	ba	2917904	583893.62381599	162293.28583703	0.27795009093672784	53483.32077153	0.09159771333345625	108809.9650655	0.1863523776032716
238	ba	2920908	1201994.1977758	201674.77832936	0.16778348739332022	19103.51759329	0.015893186197270856	182571.26073607	0.15189030119604938
239	ba	2909406	1042978.19589171	207756.37367082	0.19919531826185066	13415.36278324	0.012862553441752762	194341.01088758	0.1863327648200979
240	ba	2921054	441441.76899252	162410.65965925	0.3679095886868874	10251.29714344	0.02322230895104469	152159.36251581	0.34468727973584273
241	ba	2906303	4285327.94642858	950060.32455925	0.22170072779401548	465439.09624352	0.10861224673164627	484621.22831573	0.1130884810623692
242	ba	2929404	1047796.78355267	261040.48830237	0.24913274444046637	50796.87891949	0.04847970495505589	210243.60938288	0.2006530394854105
243	ba	2901700	917399.20815769	260381.67430885	0.2838259200503839	25182.42469876	0.027449799906990372	235199.24961009	0.2563761201433935
244	ba	2929909	4371096.78316344	775212.34267592	0.177349617528918	184619.96686794	0.04223653147627796	590592.37580798	0.13511308605264002
245	ba	2910776	432118.61341969	92551.48287404	0.21418073649178931	2352.16472518	0.005443331187623451	90199.31814886	0.20873740530416585
246	ba	2900504	906937.40757539	284702.72236483	0.3139166165016342	41205.69442888	0.04543389001787838	243497.02793595	0.2684827264837558
247	ba	2902054	656860.07377478	142520.09078658	0.21697176685981126	24623.26338006	0.03748631460968149	117896.82740652	0.17948545225012977
248	ba	2910107	917977.30451631	240143.41717121	0.26160060383817835	30313.38831379	0.0330219365605802	209830.02885742	0.22857866727759812
249	ba	2908507	3692538.22683984	678454.58287712	0.1837366443346904	327094.26463278	0.08858249922918601	351360.31824434	0.09515414510550439
250	ba	2900603	476952.77762662	98958.363826	0.20748042252407017	28704.07889169	0.06018222398142911	70254.28493431	0.14729819854264103
251	ba	2904407	478569.49714839	145485.89172747	0.30400159766630347	10176.90478622	0.02126526000269601	135308.98694125	0.28273633766360745
252	ba	2922730	877357.25044888	153089.61730418	0.1744894878635301	19085.74402975	0.02175367448093147	134003.87327443	0.15273581338259865
253	ba	2908101	1489196.92950457	321605.55465626	0.2159590503340969	33516.3819325	0.022506346386068844	288089.17272376	0.19345270394802805
254	ba	2918100	2796881.61269019	689546.19064026	0.2465410718535983	151927.28342443	0.05432024106243748	537618.90721583	0.19222083079116084
255	ba	2912509	1281736.33577973	306157.62478066	0.23886162562007138	22740.91811218	0.01774227466083796	283416.70666848	0.22111935095923346
256	ba	2915601	9173644.24666612	1210258.27618717	0.13192775342547225	346368.56412163	0.037756921329002595	863889.71206554	0.09417083209646965
257	ba	2921807	1075280.15449504	314153.02338391	0.2921592313134792	39728.30921039	0.03694693800895705	274424.71417352	0.2552122933045221
258	ba	2930154	1977687.69495212	422340.76430662	0.21355280987215977	24592.32232256	0.012434886653403273	397748.44198406	0.2011179232187565
259	ba	2900306	1115566.07396876	336911.87130631	0.3020097860341931	95759.36910043	0.08583926253669097	241152.50220588	0.21617052349750213
260	ba	2911006	1008249.9758065	201079.07034545	0.19943374675968298	50329.20351185	0.049917386282694064	150749.8668336	0.14951636047698894
261	ba	2911659	1124696.63871083	283134.74971119	0.2517432167626373	34239.01593722	0.03044288989470624	248895.73377397	0.22130032686793102
262	ba	2907301	2044301.28630513	716727.10165864	0.3505975887507523	281958.72168588	0.13792424999912423	434768.37997276	0.2126733387516281
263	ba	2905107	809440.82997776	260532.35745024	0.32186708132501585	64277.34246704	0.07940956285687499	196255.0149832	0.24245751846814087
264	ba	2901007	3855476.72937689	910017.97740533	0.2360325431279167	310314.64510112	0.08048671198990016	599703.33230421	0.15554583113801654
265	ba	2904902	3665671.34961185	1098749.70287274	0.29974037443075313	614705.70500175	0.16769253061020867	484043.99787099	0.13204784382054446
266	ba	2933109	637832.39520485	192119.14976809	0.3012063219309955	47090.40716709	0.07382881070499119	145028.742601	0.22737751122600433
267	ba	2924207	915709.69557061	181885.9185798	0.1986283638358341	15641.47400901	0.01708125848690863	166244.44457079	0.18154710534892546
268	ba	2933307	53692491.9229204	6184017.97963493	0.11517472477367138	3343244.58084546	0.062266519230378396	2840773.39878947	0.05290820554329297
269	ba	2916005	2545159.83320073	478386.4656145	0.1879593019558591	121244.5156051	0.047637289424226806	357141.9500094	0.14032201253163232
270	ba	2926657	1183227.29540024	187032.11721948	0.15806947485623568	26707.91849186	0.022572094639539013	160324.19872762	0.1354973802166967
271	ba	2916609	844019.25627833	217633.22294642	0.2578533858410591	104273.25146315	0.1235436877624556	113359.97148327	0.13430969807860352
272	ba	2925501	4189463.03509011	527876.23717323	0.12600092965419282	304763.11779928	0.07274515021296159	223113.11937395	0.053255779441231214
273	ba	2919405	1425029.56536911	312036.87433325	0.21896870206508764	88145.63220153	0.06185530065034025	223891.24213172	0.1571134014147474
274	ba	2927903	1103122.69302145	225277.16248347	0.20421768485827851	55465.61767743	0.05028055177208786	169811.54480604	0.15393713308619067
275	ba	2914802	40654254.0542073	5964361.0120717	0.1467093948918354	4126002.99748119	0.10149006773017376	1838358.01459051	0.04521932716166166
276	ba	2922706	1244899.23217233	311952.60150019	0.25058462037592993	64014.55707968	0.05142147687566293	247938.04442051	0.19916314350026704
277	ba	2930501	8601560.6547294	1967141.64322109	0.22869589859132083	846403.55827328	0.09840116139946088	1120738.08494781	0.13029473719185997
278	ba	2931905	3822906.48972291	1138162.16452091	0.29772168573325625	207510.00438019	0.05428069060491998	930652.16014072	0.24344099512833625
279	ba	2928950	755618.88037966	169471.99742631	0.22428237544985502	10223.17357491	0.013529536966801804	159248.8238514	0.2107528384830532
280	ba	2925303	18989850.7424689	1049508.15286327	0.05526679314630683	660385.20257566	0.03477569210687762	389122.95028761	0.020491101039429208
281	ba	2931004	2490120.25576497	510521.17312148	0.20501868210563462	105062.83958418	0.04219187380245797	405458.3335373	0.16282680830317664
282	ba	2916203	1117514.95734883	195866.21986426	0.1752694391929474	34978.7293778	0.031300457454979246	160887.49048646	0.14396898173796818
283	ba	2902203	896034.54039935	330378.09488698	0.36871133867198375	202235.19870598	0.2257002264844016	128142.896181	0.14301111218758208
284	ba	2917003	2438304.35408721	917861.28922553	0.376434257555651	329267.46871858	0.1350395278450966	588593.82050695	0.24139472971055442
285	ba	2917508	11244828.7122672	2026661.34427817	0.18023052161454858	830708.34703017	0.07387469994308889	1195952.997248	0.1063558216714597
286	ba	2906105	792489.94146555	173147.74836324	0.2184857362896471	22385.765062	0.02824738068044378	150761.98330124	0.19023835560920327
287	ba	2917409	1184031.60390559	309885.04679874	0.2617202495073341	30639.37373957	0.025877158716460295	279245.67305917	0.23584309079087382
288	ba	2925956	1301952.93337651	412871.84434984	0.31711733486331967	51983.05997123	0.039926988632696676	360888.78437861	0.277190346230623
289	ba	2911907	2504877.11663281	806175.46913475	0.321842322635952	439255.65421158	0.17536016090164575	366919.81492317	0.14648216173430628
290	ba	2916104	2502000.98217349	573951.1636342	0.2293968578443995	405571.30689305	0.16209878004953057	168379.85674115	0.06729807779486893
291	ba	2928059	1126976.76278524	239147.26441905	0.21220248040253745	35428.6604019	0.03143690408872378	203718.60401715	0.18076557631381368
292	ba	2923100	2069893.42418832	462079.6266359	0.2232383663990324	111383.98870751	0.05381146072831633	350695.63792839	0.16942690567071608
293	ba	2927101	819210.66281542	158082.83962585	0.19296970462098142	66047.53568951	0.0806233838101195	92035.30393634	0.11234632081086192
294	ba	2918902	526871.78545018	64244.43852034	0.12193562133042868	8553.44657027	0.01623439858895006	55690.99195007	0.10570122274147861
295	ba	2904506	829564.5867034	329643.61664492	0.3973694416668485	61935.55649914	0.07466031878875785	267708.06014578	0.3227091228780906
296	ba	2925600	1218483.97800028	275420.57976096	0.22603545449400791	57330.65944432	0.047050811072960066	218089.92031664	0.17898464342104783
297	ba	2900207	1115598.1148014	298590.5201529	0.2676506137750649	99811.42765109	0.08946898199882537	198779.09250181	0.17818163177623947
298	ba	2925402	966099.02205002	110013.72145006	0.11387416707721706	9198.062722	0.009520828105676074	100815.65872806	0.104353338971541
299	ba	2911402	1145266.63953361	359822.34624427	0.31418215970282815	121210.60918306	0.10583614766987443	238611.73706121	0.20834601203295372
300	ba	2920452	492158.5451011	176261.48605209	0.358139643833436	19916.91793322	0.04046849969683781	156344.56811887	0.3176711441365982
301	ba	2911105	2395123.12845568	362078.56474034	0.1511732572069478	172741.04099626	0.07212198777757177	189337.52374408	0.07905126942937606
302	ba	2900405	873102.95434857	338385.82100753	0.38756691787854813	72611.5903796	0.08316498073675191	265774.23062793	0.3044019371417963
303	ba	2921708	3687819.20183667	792143.51420305	0.21479998634654687	174536.41793383	0.047327813100735645	617607.09626922	0.1674721732458112
304	ba	2907400	196955.98605324	69650.94631839	0.35363711311400486	9359.43586176	0.047520443776865005	60291.51045663	0.3061166693371399
305	ba	2914653	2598946.87148231	268163.31151155	0.10318152881617121	27489.509576	0.010577172576183272	240673.80193555	0.09260435623998794
306	ba	2930303	1400124.95467041	343899.21535688	0.24562037424569297	49040.53241362	0.03502582555223735	294858.68294326	0.21059454869345565
307	ba	2933000	2070349.21046093	426024.63678404	0.20577428900953018	126748.87114974	0.06122101069196989	299275.7656343	0.1445532783175603
308	ba	2930907	855023.50376972	217649.95446606	0.25455435260722237	15208.80401356	0.01778758589267521	202441.1504525	0.23676676671454713
309	ba	2933505	1621632.4256468	291330.20825235	0.17965243149115667	51565.27873724	0.0317983766985128	239764.92951511	0.1478540547926439
310	ba	2909208	1114214.01771773	255581.45085744	0.22938272790801298	13894.1263743	0.012469890122868546	241687.32448314	0.21691283778514442
311	ba	2918506	1148342.73484008	272141.33908737	0.23698616347781298	37501.5428417	0.03265709940414482	234639.79624567	0.20432906407366816
312	ba	2914406	1323042.5735346	384061.78780986	0.2902867946144865	73058.35693633	0.05521995920444914	311003.43087353	0.2350668354100373
313	ba	2930204	2332007.29584188	476069.07651685	0.20414562054145882	83728.24599735	0.035903938270966336	392340.8305195	0.1682416822704925
314	ba	2932903	10423998.9158087	1913112.23478964	0.18352958881147577	1012318.86366455	0.09711425258585742	900793.37112509	0.08641533622561835
315	ba	2921203	2500279.24555532	858326.63377741	0.34329230837044883	324088.32356593	0.12962085100776372	534238.31021148	0.2136714573626851
316	ba	2906873	2532025.09629425	435539.61520442	0.17201236111042298	51401.0896068	0.020300387102018917	384138.52559762	0.15171197400840405
317	ba	2918803	1958297.50623838	392652.15852402	0.2005068980955048	129109.04314664	0.06592922818690644	263543.11537738	0.13457766990859835
318	ba	2910305	844035.41099033	298407.76138068	0.35354886476925174	87271.83167866	0.1033983059742263	211135.92970202	0.2501505587950254
319	ba	2919009	274726.68358653	56887.80415664	0.20707054521961712	4063.76330212	0.01479202256245359	52824.04085452	0.19227852265716353
320	ba	2903904	6940502.62208362	1215910.28481628	0.1751905230822101	617586.04127999	0.08898289863257532	598324.24353629	0.08620762444963476
321	ba	2902906	2926892.45603192	469984.68382685	0.1605746336385803	56284.21527398	0.019230025058825113	413700.46855287	0.14134460857975517
322	ba	2916906	1525752.53708456	282168.05673591	0.1849369736425821	60171.93714922	0.03943754684111344	221996.11958669	0.14549942680146866
323	ba	2906907	3857455.78252108	527899.63361263	0.1368517653539027	329851.20730729	0.08551004234498634	198048.42630534	0.05134172300891635
324	ba	2906204	1901224.1565198	395311.16941794	0.2079245459102303	79206.01186346	0.04166053307909099	316105.15755448	0.1662640128311393
325	ba	2929370	620537.021493	152455.48139491	0.24568313592008592	10673.29402749	0.017200092271384974	141782.18736742	0.22848304364870098
326	ba	2913309	532369.37179715	133606.15774932	0.25096514718398993	36882.22794867	0.06927939491365653	96723.92980065	0.18168575227033337
