	Cod	Gini_RD	Gini_RP	RendaMedia	RendaMedia2010
2699	2512804	0.5005499631668218	0.510956359175344	74.7426237043457	148.88010870439393
2700	2504405	0.5619261119880019	0.5942160819511547	77.419746689416	154.2126798837105
2701	2501104	0.5791701527345753	0.6063182485618939	90.4723279551387	180.2121648014542
2702	2508406	0.4357890634017917	0.4487836366697686	55.7437245069289	111.03613109713235
2703	2504306	0.5566193177358896	0.5584113861351108	110.797704889878	220.6983583216561
2704	2500734	0.4364547178341427	0.471011197417154	75.7632358997024	150.91306991259003
2705	2509370	0.40444294745836085	0.43507859889985645	76.3945598683147	152.17060646156756
2706	2502201	0.49211687952136607	0.5104654953542413	76.023158452113	151.43081060645017
2707	2514909	0.5592562054282826	0.5640330978632789	112.299224052842	223.68923989798498
2708	2502904	0.531156298174233	0.5425581777545323	89.8334846115663	178.93965038167198
2709	2511301	0.5610426103026882	0.5756614961109262	103.243553790354	205.65121679615515
2710	2513356	0.5128167179826081	0.577635266976436	41.502249761009	82.66848485727795
2711	2500304	0.534280600212626	0.5558408705063446	93.4550624862343	186.1534847500613
2712	2513927	0.4153766200097253	0.4353309933430005	70.0202783622206	139.47365154473715
2713	2515302	0.5259772988770666	0.5324915466968231	79.5256395623381	158.40741568908766
2714	2504900	0.5116424867797164	0.5187280061871395	76.5336888453347	152.44773798567093
2715	2511608	0.46095970526869323	0.4751754547651621	64.5176176382168	128.51288128874933
2716	2508000	0.5511000741346637	0.5924678958396932	63.3450766138813	126.17729248397363
2717	2506251	0.4763728411043284	0.5376781061386126	52.9517092768101	105.47470562980237
2718	2510204	0.535854037400723	0.590451821113889	60.5048506830274	120.51983594346981
2719	2504850	0.45716604702764285	0.4513760205276397	88.5834029577444	176.44960811012203
2720	2506004	0.5463858127907053	0.5756235378240361	105.073285629953	209.29586641746022
2721	2503704	0.6006703123572861	0.6153700431939608	147.616493314082	294.0378392133452
2722	2506608	0.4562932601823171	0.4957420675675577	66.1327608517831	131.73009103188193
2723	2505204	0.4953176697907453	0.528510116557192	72.8136331660721	145.03774531394174
2724	2509206	0.5533702304282249	0.5974041551646643	79.1309421632336	157.621216479431
2725	2514305	0.5168980150126519	0.5629567104941336	56.2569329069297	112.05839280796502
2726	2500809	0.47024989746670687	0.5144196091807809	65.1312472684683	129.7351724196769
2727	2500106	0.6752696963792241	0.7130209373307426	73.7634371243048	146.9296633326201
2728	2501906	0.5449476456670114	0.5589211901630553	83.7701206352802	166.86201324286097
2729	2505402	0.5474921533554373	0.5813602241336868	65.3665249234706	130.2038228512033
2730	2512747	0.4356498207542201	0.5011522413113133	56.6908039388179	112.92262212170596
2731	2515906	0.522842441348634	0.578748513229111	65.6155015581308	130.69976033099653
2732	2502805	0.5343503683518587	0.5392159781430821	105.101846426821	209.35275677441655
2733	2508901	0.5402599532406945	0.5463281023461672	99.0091318460972	197.21665605802886
2734	2504801	0.5268374140532494	0.560590993046704	84.8303074428843	168.9738032676188
2735	2500775	0.633426489306228	0.6290215753542079	110.078180484113	219.2651349955725
2736	2501005	0.5097641610202424	0.5477907404064187	67.7903169100993	135.03178307739938
2737	2511400	0.5356889107792954	0.5463326779376947	90.6485440223372	180.56317023770637
2738	2511103	0.46119351522902263	0.48799917138408533	71.1936407882179	141.81087650252215
2739	2516102	0.5582034087446712	0.5802627863023441	102.447910016091	204.06637101831873
2740	2509339	0.4590459782661256	0.4811156538035346	70.393981551465	140.21803231009488
2741	2505808	0.5190230217818143	0.5571629158847096	81.6983807496572	162.73530689925096
2742	2511004	0.5011820767027194	0.5790326483252297	60.9250470466859	121.35682663496772
2743	2510808	0.5840898915589781	0.584294407582133	162.188248445049	323.06337217421236
2744	2512507	0.4940046949956488	0.5183636933381237	86.3604099942516	172.02162020106675
2745	2516805	0.5037705026016099	0.5320697650944	82.7116797590536	164.75370094527398
2746	2509909	0.4646500897897594	0.5171794000683156	66.9101293091072	133.2785341382891
