newcod,ano,oldcod
5002100,1979,5102103
5002209,1979,5102202
5002308,1979,5102307
5002407,1979,5102404
5002605,1979,5102602
5002704,1979,5102705
5002803,1979,5102806
5002902,1979,5102907
5003108,1979,5103109
5003207,1979,5103206
5003306,1979,5103303
5003454,1979,5103451
5003702,1979,5103709
5003751,1979,5103758
5003801,1979,5103808
5004007,1979,5104004
5004106,1979,5104109
5004304,1979,5104301
5004403,1979,5104408
5004502,1979,5104509
5004700,1979,5104707
5004908,1979,5104909
5005004,1979,5105007
5005103,1979,5105100
5005202,1979,5105201
5005400,1979,5105401
5005608,1979,5105607
5005681,1979,5105688
5005707,1979,5105704
5005806,1979,5105809
5006200,1979,5106207
5006309,1979,5106304
5006408,1979,5106405
5006606,1979,5106603
5006903,1979,5106902
5007109,1979,5107100
5007208,1979,5107209
5007307,1979,5107308
5007406,1979,5107403
5007505,1979,5107506
5007901,1979,5107902
5008008,1979,5108009
5008305,1979,5108304
5100250,1981,5101407
5103205,1981,5103007
5105200,1981,5104807
5106208,1981,5103007
5107107,1981,5105622
5105002,1981,5102504
5100201,1981,5101803
5106257,1981,5101803
5106752,1981,5105507
5102702,1981,5101803
5107776,1981,5105309
5107206,1981,5102504
5107750,1981,5102504
5107909,1981,5103007
5106307,1981,5103007
5107305,1981,5103502
5101258,1981,5105622
5007802,1981,5008305
5003256,1981,5002605
5007695,1981,5001508
5003504,1981,5003702
5007976,1981,5002001
5002159,1981,5005608
5004601,1981,5004304
5007703,1981,5000609
5007950,1981,5000609
5105101,1981,5106802
2708956,1983,2708006
1506138,1983,1502707
1506161,1983,1502707
1508407,1983,1502707
2401453,1983,2408003
2600054,1983,2610707
2603454,1983,2613701
2607752,1983,2606804
3202454,1983,3203007
3203056,1983,3204906
3203353,1983,3201506
3204351,1983,3203205
4302352,1983,4319505
4304630,1983,4313508
4304663,1983,4314407
4305355,1983,4318408
4305959,1983,4322806
4308458,1983,4306106
4311155,1983,4322202
4316451,1983,4307500
4321352,1983,4312500
4321451,1983,4307807
1100098,1983,1100189
1100114,1983,1100023
1100155,1983,1100122
1100254,1983,1100122
1506187,1983,1507201
2100055,1983,2105302
2104057,1983,2102804
2203354,1983,2210607
3556453,1983,3513009
4100459,1983,4117800
4103057,1983,4104600
4103354,1983,4106308
4103453,1983,4104808
4104451,1983,4109401
4107256,1983,4114708
4107751,1983,4107009
4112751,1983,4108205
4112959,1983,4114005
4113759,1983,4125001
4116059,1983,4115804
4117255,1983,4123006
4120358,1983,4119004
4124053,1983,4108304
4125357,1983,4100509
4126256,1983,4114807
4127858,1983,4105003
4127957,1983,4102000
4127965,1983,4109401
4128559,1983,4105300
4204558,1983,4209300
4211751,1983,4209300
4314050,1983,4321204
5103452,1983,5101308
5105150,1983,5101407
5200852,1983,5201306
5202155,1983,5208905
5202353,1983,5217203
5204250,1983,5211503
5204656,1983,5221601
5207253,1983,5204409
5209952,1983,5211701
5214051,1983,5206404
5214838,1983,5206404
5214861,1983,5205406
5219357,1983,5211800
5219753,1983,5212501
5222054,1983,5217708
2702355,1983,2700300
1100080,1983,1100106
1100064,1983,1100304
4313656,1983,4313508
1100288,1984,1100049
1100056,1984,1100064
3204054,1985,3201605
2307650,1985,2307700
1400050,1985,1400100
1400159,1985,1400100
1400308,1985,1400100
1400407,1985,1400100
1400506,1985,1400209
1400605,1985,1400209
1300029,1985,1304203
1300060,1985,1301605
1300086,1985,1300102
1300631,1985,1300102
1300680,1985,1300508
1300839,1985,1300102
1301852,1985,1302504
1301951,1985,1301001
1302553,1985,1300805
1303536,1985,1302009
1303569,1985,1301902
1303957,1985,1302009
1304062,1985,1300607
1304237,1985,1303700
1304260,1985,1304203
2300754,1986,2306405
2304350,1986,2312908
2305357,1986,2301109
2306553,1986,2300200
2308351,1986,2313005
2310258,1986,2310209
2311355,1986,2305506
2313757,1986,2313807
2313955,1986,2311702
2901155,1986,2914604
2902252,1986,2932507
2903235,1986,2906204
2904753,1986,2902708
2906824,1986,2910701
2906857,1986,2926301
2906873,1986,2917508
2910057,1986,2905701
2910750,1986,2907806
2910859,1986,2924603
2911253,1986,2926301
2911659,1986,2908705
2911857,1986,2926509
2918357,1986,2914604
2918555,1986,2914802
2919157,1986,2914604
2919959,1986,2925709
2920452,1986,2928406
2922656,1986,2925808
2924058,1986,2926301
2924652,1986,2914000
2925956,1986,2907301
2928059,1986,2906303
2929255,1986,2914604
2931053,1986,2904209
2931350,1986,2900801
2933059,1986,2920106
2933158,1986,2917508
2933455,1986,2909406
3300258,1986,3300704
4125456,1986,4123501
2304251,1986,2300200
2917359,1986,2909307
1100015,1986,1100080
1100296,1986,1100189
1100346,1986,1100254
2200251,1986,2208205
3302056,1986,3301009
5100607,1986,5100300
5101001,1986,5101803
5102603,1986,5106257
5103106,1986,5101803
5103304,1986,5105507
5103809,1986,5102504
5104104,1986,5103205
5104500,1986,5101258
5104559,1986,5103205
5105580,1986,5107909
5106216,1986,5103205
5106232,1986,5101704
5106273,1986,5106802
5106281,1986,5101803
5106422,1986,5103205
5106778,1986,5105309
5106828,1986,5102504
5107040,1986,5107008
5107156,1986,5107206
5108055,1986,5103205
5108501,1986,5107909
5108600,1986,5107776
5003157,1987,5000609
5106299,1987,5100250
5107925,1987,5105903
2110039,1987,2112407
2709152,1987,2704005
2100956,1988,2104800
2106755,1988,2101004
2114007,1988,2106904
2605459,1988,2000107
1100031,1989,1100064
1100130,1989,1100023
1100148,1989,1100254
1100320,1989,1100080
1100338,1989,1100106
1300144,1989,1300805
1301159,1989,1301100
1301654,1989,1301803
1501576,1989,1507508
1501758,1989,1507508
1502772,1989,1504208
1502939,1989,1505502
1503077,1989,1505403
1504059,1989,1503507
1504455,1989,1506005
1505437,1989,1507300
1505486,1989,1505809
1505536,1989,1504208
1506195,1989,1501006
1506583,1989,1506708
1507458,1989,1508407
1507474,1989,1506104
1507953,1989,1500206
1508084,1989,1507300
1508159,1989,1506005
1600238,1989,1600105
1600279,1989,1600402
1600600,1989,1600303
1600709,1989,1600105
1700350,1989,5203708
1700400,1989,5200407
1700707,1989,5200704
1701002,1989,5201009
1701903,1989,5201900
1702000,1989,5202007
1702109,1989,5202106
1702208,1989,5202205
1702307,1989,5202304
1702406,1989,5202403
1702554,1989,5202551
1702703,1989,5202700
1702901,1989,5202908
1703008,1989,5203005
1703701,1989,5203708
1705508,1989,5205505
1705607,1989,5205604
1706001,1989,5206008
1706100,1989,5206107
1707009,1989,5207006
1707207,1989,5207204
1707306,1989,5207303
1707553,1989,5207550
1707652,1989,5207659
1707702,1989,5207709
1708205,1989,5208202
1709005,1989,5209002
1709302,1989,5209309
1709500,1989,5209507
1710508,1989,5210505
1710706,1989,5210703
1711100,1989,5211107
1712405,1989,5212402
1713205,1989,5213202
1713304,1989,5213301
1713601,1989,5213608
1714203,1989,5214200
1714302,1989,5214309
1714880,1989,5214887
1715101,1989,5215108
1715754,1989,5215751
1716109,1989,5216106
1716208,1989,5216205
1716505,1989,5216502
1716604,1989,5216601
1716703,1989,5216700
1717008,1989,5217005
1717503,1989,5217500
1717800,1989,5217807
1717909,1989,5217906
1718204,1989,5218201
1718402,1989,5218409
1718758,1989,5218755
1720309,1989,5220306
1720499,1989,5214200
1720655,1989,5220652
1720804,1989,5220801
1720903,1989,5220900
1721109,1989,5221106
1721208,1989,5221205
1722081,1989,5222088
1722107,1989,5222104
2203453,1989,2210607
2209856,1989,2208007
2300150,1989,2311603
2301851,1989,2311306
2301950,1989,2311603
2302057,1989,2302602
2303956,1989,2309607
2304236,1989,2305001
2304269,1989,2313005
2304277,1989,2310803
2304285,1989,2301000
2304657,1989,2312304
2304954,1989,2309706
2305233,1989,2309607
2305266,1989,2311306
2305332,1989,2308708
2305654,1989,2309300
2307635,1989,2311405
2308377,1989,2306405
2309458,1989,2301208
2310852,1989,2303501
2310951,1989,2305803
2311231,1989,2306009
2311264,1989,2305605
2311959,1989,2302701
2313252,1989,2301604
2313351,1989,2306306
2313559,1989,2313807
2910727,1989,2925303
3133758,1989,3152907
3200136,1989,3204708
3200169,1989,3200904
3200359,1989,3204005
3203130,1989,3202504
3203163,1989,3200102
3204559,1989,3204500
3205036,1989,3201209
3205069,1989,3201704
3303856,1989,3306206
3305158,1989,3303906
4104055,1989,4109302
4106555,1989,4102505
4107157,1989,4115606
4113734,1989,4104303
4117271,1989,4119608
4122651,1989,4108700
4126652,1989,4105409
4300059,1989,4320909
4300455,1989,4321808
4300554,1989,4307500
4300638,1989,4306908
4300661,1989,4311304
4301057,1989,4321501
4301552,1989,4308706
4301651,1989,4316501
4302451,1989,4311403
4302659,1989,4312401
4303558,1989,4311809
4304101,1989,4307500
4304689,1989,4314803
4304952,1989,4311304
4305132,1989,4303004
4305157,1989,4313706
4305173,1989,4321105
4305454,1989,4321600
4306056,1989,4303509
4306353,1989,4318903
4306452,1989,4309407
4306734,1989,4309605
4306767,1989,4309308
4306932,1989,4317509
4306957,1989,4319703
4306973,1989,4308904
4307054,1989,4314100
4307559,1989,4308904
4307831,1989,4317509
4307864,1989,4322806
4308052,1989,4319703
4309050,1989,4309209
4309258,1989,4313300
4309555,1989,4312401
4309753,1989,4320701
4309951,1989,4320800
4310330,1989,4321600
4310363,1989,4307807
4310439,1989,4322509
4310462,1989,4308904
4310553,1989,4318002
4310751,1989,4311205
4310850,1989,4313706
4311122,1989,4318200
4311254,1989,4320800
4312351,1989,4320404
4312450,1989,4314407
4312757,1989,4301404
4313037,1989,4311106
4313060,1989,4319901
4313359,1989,4300802
4313953,1989,4315701
4314027,1989,4303004
4314159,1989,4321303
4314456,1989,4313706
4314555,1989,4319208
4314753,1989,4316501
4315131,1989,4301008
4315156,1989,4311403
4315172,1989,4313300
4315354,1989,4310009
4315453,1989,4306809
4315750,1989,4316006
4316436,1989,4316709
4316956,1989,4306403
4318051,1989,4304903
4318424,1989,4313607
4318440,1989,4313300
4318465,1989,4308300
4318481,1989,4319505
4319158,1989,4317509
4320230,1989,4309704
4320263,1989,4320701
4320651,1989,4316907
4321329,1989,4308508
4321436,1989,4313508
4321634,1989,4307005
4321667,1989,4321501
4321857,1989,4316105
4321956,1989,4312708
4322152,1989,4320800
4322251,1989,4302352
4322558,1989,4304903
4323309,1989,4322806
4323408,1989,4311809
4323507,1989,4308508
4323606,1989,4313300
4323705,1989,4321402
5002951,1989,5002902
5003488,1989,5000708
5005152,1989,5002407
5006358,1989,5000609
5007554,1989,5002308
5007935,1989,5006408
5008404,1989,5003801
5100805,1989,5100250
5102637,1989,5103502
5102678,1989,5103403
5102850,1989,5105150
5103056,1989,5107909
5104906,1989,5100102
5105176,1989,5101407
5105259,1989,5103502
5105606,1989,5104104
5106224,1989,5103502
5107180,1989,5102702
5108006,1989,5103502
5204953,1989,5219704
5205455,1989,5215702
5207352,1989,5207402
5210562,1989,5221007
5213756,1989,5218805
5213855,1989,5218904
5215652,1989,5204409
5220264,1989,5220603
1502756,1989,1501907
1701101,1989,1721109
1703107,1989,1713205
1703206,1989,1716703
1703800,1989,1720309
1703909,1989,1701903
1705557,1989,1702406
1707108,1989,1713205
1708304,1989,1701903
1712504,1989,1701903
1715002,1989,1706100
1716653,1989,1716703
1718006,1989,1700400
1718303,1989,1710706
1718808,1989,1702554
1718907,1989,1714203
1719004,1989,1715101
1721000,1989,1718204
2413359,1989,2402501
3302254,1989,3304201
4201257,1989,4207502
4205159,1989,4202206
4207650,1989,4211009
4210555,1989,4219705
4215653,1989,4217709
4218855,1989,4204400
4218954,1989,4216503
4319752,1989,4302352
5101902,1989,5103502
5200159,1989,5213905
5200175,1989,5217609
5203559,1989,5212303
5205521,1989,5205307
5207535,1989,5208905
5209150,1989,5218508
5209457,1989,5216908
5212956,1989,5202502
5213053,1989,5215603
5215256,1989,5220207
5219258,1989,5212204
5220058,1989,5216403
5220157,1989,5210901
5220454,1989,5208707
5220686,1989,5218300
5221080,1989,5205307
5221452,1989,5208103
5221551,1989,5200134
5218789,1989,5204508
2900355,1990,2923803
2901353,1990,2930105
2901957,1990,2933505
2902054,1990,2900702
2902658,1990,2926608
2903953,1990,2925105
2904050,1990,2921708
2904852,1990,2922300
2905156,1990,2925105
2906899,1990,2931806
2907558,1990,2904209
2910776,1990,2907103
2913457,1990,2905800
2914653,1990,2925303
2915353,1990,2933604
2916856,1990,2928505
2917334,1990,2920205
2918456,1990,2915601
2918753,1990,2905206
2919058,1990,2920502
2919926,1990,2927408
2921054,1990,2926400
2921450,1990,2903706
2922052,1990,2905305
2922250,1990,2902708
2922730,1990,2926301
2922755,1990,2911204
2922854,1990,2901304
2923035,1990,2913002
2923050,1990,2901601
2923357,1990,2917508
2924678,1990,2917300
2925253,1990,2905503
2925758,1990,2932903
2925931,1990,2930600
2926657,1990,2910404
2928950,1990,2933000
2929057,1990,2909109
2929354,1990,2904704
2929370,1990,2906873
2929750,1990,2928604
2930154,1990,2903904
2930758,1990,2903904
2930766,1990,2918100
2930774,1990,2918407
2932457,1990,2906006
2933174,1990,2907301
2933257,1990,2925501
3202553,1990,3200201
3304151,1990,3302403
4108551,1990,4125001
4109757,1990,4105003
4113452,1990,4104808
4117453,1990,4127700
4124020,1990,4104808
4200051,1990,4203600
4204152,1990,4201000
4205456,1990,4204608
4207759,1990,4204707
4208450,1990,4205803
4209151,1990,4206900
4209854,1990,4204301
4217550,1990,4210902
4218251,1990,4215505
4218756,1990,4208401
4219358,1990,4206900
1100072,1993,1100064
1100262,1993,1100023
1100403,1993,1100023
1100502,1993,1100288
1100601,1993,1100023
1100700,1993,1100205
1100809,1993,1100205
1100908,1993,1100288
1101005,1993,1100114
1101104,1993,1100023
1101203,1993,1100049
1101302,1993,1100155
1101401,1993,1100023
1101500,1993,1100080
1101609,1993,1100114
1101708,1993,1100155
1101807,1993,1100155
1200013,1993,1200385
1200138,1993,1200401
1200179,1993,1200401
1200252,1993,1200104
1200328,1993,1200609
1200351,1993,1200203
1200393,1993,1200203
1200427,1993,1200203
1200435,1993,1200344
1200807,1993,1200401
1500131,1993,1501576
1500347,1993,1505536
1500958,1993,1503507
1501725,1993,1504455
1501782,1993,1508100
1502764,1993,1505437
1502954,1993,1502772
1503093,1993,1506187
1503457,1993,1507201
1503754,1993,1503606
1504950,1993,1508308
1505031,1993,1503606
1505064,1993,1508100
1505494,1993,1501758
1505551,1993,1506138
1506351,1993,1501501
1506559,1993,1505403
1507151,1993,1507508
1507961,1993,1502905
1507979,1993,1503002
1508050,1993,1503606
1508126,1993,1505502
1508357,1993,1500602
1600055,1993,1600303
1600154,1993,1600303
1600212,1993,1600105
1600253,1993,1600303
1600535,1993,1600238
1600550,1993,1600105
1700251,1993,1701903
1701051,1993,1714302
1701309,1993,1702109
1702158,1993,1702109
1703305,1993,1716505
1703602,1993,1718402
1703826,1993,1721208
1703842,1993,1709005
1703867,1993,1709500
1703883,1993,1702109
1703891,1993,1703800
1704105,1993,1710508
1706506,1993,1721208
1707405,1993,1702208
1708254,1993,1709302
1710904,1993,1710508
1711506,1993,1716604
1711803,1993,1706001
1711902,1993,1706100
1711951,1993,1715101
1712009,1993,1721109
1712702,1993,1717909
1712801,1993,1721208
1713809,1993,1721208
1713957,1993,1702109
1715150,1993,1702406
1715259,1993,1717800
1715705,1993,1707702
1716307,1993,1702307
1717206,1993,1722107
1718501,1993,1710508
1718550,1993,1701002
1718659,1993,1707009
1718709,1993,1713205
1718840,1993,1702000
1718865,1993,1702109
1718881,1993,1716505
1720101,1993,1702208
1720150,1993,1715101
1720200,1993,1710706
1720259,1993,1715754
1720853,1993,1707652
1720937,1993,1705607
1721307,1993,1718402
2200277,1993,2210300
2201150,1993,2208908
2201919,1993,2202000
2201929,1993,2210607
2201960,1993,2201507
2202026,1993,2202604
2202059,1993,2201200
2202091,1993,2204303
2202251,1993,2205300
2202737,1993,2200400
2202752,1993,2203602
2202778,1993,2207009
2202851,1993,2210607
2203750,1993,2203354
2205151,1993,2207801
2205250,1993,2208809
2205557,1993,2201200
2205565,1993,2210003
2205953,1993,2207207
2207751,1993,2201408
2207777,1993,2205201
2208650,1993,2207801
2209153,1993,2200905
2209351,1993,2208007
2209377,1993,2207009
2209559,1993,2200707
2210052,1993,2208304
2210359,1993,2210607
2210656,1993,2202208
2211357,1993,2210607
2301257,1993,2309300
2303659,1993,2312205
2303931,1993,2311306
2304459,1993,2301109
2306256,1993,2309706
2307254,1993,2304251
2603926,1993,2605707
2605152,1993,2611101
2608255,1993,2608305
2608453,1993,2604007
2611533,1993,2603900
2612455,1993,2609907
2612471,1993,2615706
2616183,1993,2614501
2616506,1993,2600401
2702553,1993,2701209
2706422,1993,2700102
2706448,1993,2700508
2806404,1993,2804409
3101631,1993,3154408
3103751,1993,3169604
3112653,1993,3133204
3114550,1993,3134400
3115458,1993,3132305
3122454,1993,3101706
3123528,1993,3139508
3123858,1993,3113404
3125952,1993,3113305
3130051,1993,3161106
3131158,1993,3113404
3135050,1993,3139300
3135076,1993,3110806
3136652,1993,3140704
3137536,1993,3153400
3138625,1993,3134400
3138658,1993,3162401
3139250,1993,3124302
3140555,1993,3101706
3140852,1993,3139300
3143450,1993,3155603
3146750,1993,3155108
3149150,1993,3135209
3154457,1993,3164209
3157252,1993,3113404
3158953,1993,3141702
3159357,1993,3113404
3162559,1993,3139409
3162575,1993,3139607
3162955,1993,3171204
3165578,1993,3110608
3170057,1993,3113404
3170529,1993,3161106
3202652,1993,3203007
3203346,1993,3201902
3204658,1993,3201506
3205150,1993,3203908
3300159,1993,3304706
3300225,1993,3306008
3300456,1993,3303500
3300951,1993,3306008
3301157,1993,3301009
3301850,1993,3302502
3302270,1993,3303500
3304128,1993,3300407
3304144,1993,3303500
3304524,1993,3301306
3306156,1993,3303104
3500758,1993,3522307
3501152,1993,3528403
3502754,1993,3550605
3503158,1993,3504909
3503950,1993,3555802
3505351,1993,3502705
3506359,1993,3548500
3507159,1993,3523206
3507456,1993,3526803
3509254,1993,3524600
3509452,1993,3502200
3510153,1993,3557204
3513850,1993,3549003
3514924,1993,3511102
3514957,1993,3509304
3515129,1993,3541208
3515152,1993,3503802
3515194,1993,3546405
3515350,1993,3554300
3518859,1993,3543402
3519055,1993,3524709
3519071,1993,3552403
3519253,1993,3500550
3520426,1993,3509908
3520442,1993,3537404
3522158,1993,3502705
3522653,1993,3542800
3527256,1993,3555208
3528858,1993,3521903
3529658,1993,3535903
3532058,1993,3503208
3532827,1993,3522406
3532843,1993,3546603
3533254,1993,3552601
3536257,1993,3557105
3537156,1993,3513306
3540259,1993,3524808
3540754,1993,3518404
3543253,1993,3510203
3544251,1993,3554300
3545159,1993,3538709
3548054,1993,3502804
3549250,1993,3516903
3549953,1993,3522208
3552551,1993,3537404
3553856,1993,3522406
3553955,1993,3504008
3554656,1993,3540507
3554953,1993,3507605
3555356,1993,3525706
3556354,1993,3507605
3557154,1993,3539608
3557303,1993,3530706
4101051,1993,4106308
4101150,1993,4110003
4103024,1993,4107207
4103222,1993,4118501
4103370,1993,4100707
4103479,1993,4110607
4104428,1993,4109401
4106571,1993,4107207
4107124,1993,4109302
4107538,1993,4114609
4107553,1993,4104303
4107652,1993,4114302
4107850,1993,4102604
4109658,1993,4114401
4110052,1993,4106308
4110656,1993,4108205
4110953,1993,4125704
4111258,1993,4122206
4111555,1993,4128104
4113254,1993,4117800
4113429,1993,4112504
4115358,1993,4117909
4115739,1993,4119608
4115754,1993,4114906
4115853,1993,4114609
4116950,1993,4107405
4117057,1993,4113304
4117214,1993,4123204
4117297,1993,4103800
4118451,1993,4114609
4119152,1993,4119509
4119251,1993,4124400
4119657,1993,4122404
4120853,1993,4114609
4121257,1993,4115606
4121356,1993,4108601
4122156,1993,4113304
4123824,1993,4104600
4123857,1993,4119608
4123956,1993,4123709
4125555,1993,4110409
4125753,1993,4127700
4126272,1993,4105409
4127882,1993,4103107
4128534,1993,4127502
4128625,1993,4128104
4128633,1993,4105201
4128658,1993,4113304
4200556,1993,4204400
4201273,1993,4204301
4201653,1993,4217501
4202057,1993,4201307
4202156,1993,4204905
4202453,1993,4213500
4202859,1993,4218608
4203154,1993,4210704
4203956,1993,4218707
4204178,1993,4203402
4204251,1993,4219002
4204350,1993,4204202
4204459,1993,4216107
4205431,1993,4214201
4206652,1993,4204202
4207684,1993,4200101
4207858,1993,4214201
4208955,1993,4218855
4209458,1993,4219705
4210050,1993,4203006
4210852,1993,4217808
4211058,1993,4203600
4211256,1993,4210803
4211454,1993,4204202
4211652,1993,4216909
4211850,1993,4200101
4212239,1993,4217204
4212254,1993,4216404
4212270,1993,4213401
4213153,1993,4204103
4213351,1993,4204806
4215059,1993,4218905
4215075,1993,4211009
4215455,1993,4208807
4215554,1993,4204905
4215679,1993,4208104
4216057,1993,4204806
4216255,1993,4208401
4216354,1993,4202107
4217154,1993,4210506
4217758,1993,4210902
4219150,1993,4203600
4219176,1993,4204004
4300570,1993,4308102
4300646,1993,4315909
4300851,1993,4303509
4301750,1993,4318408
4301859,1993,4321402
4301925,1993,4300901
4301958,1993,4320107
4302154,1993,4313706
4302378,1993,4321907
4303673,1993,4322509
4304358,1993,4314506
4304697,1993,4313003
4304853,1993,4322905
4305116,1993,4301552
4305371,1993,4308904
4305587,1993,4307807
4305850,1993,4304705
4305871,1993,4301503
4305975,1993,4314100
4306320,1993,4321402
4306429,1993,4307302
4306924,1993,4305801
4308656,1993,4318002
4308854,1993,4311809
4309126,1993,4312708
4309159,1993,4316808
4309654,1993,4301602
4310413,1993,4305405
4310579,1993,4301404
4311270,1993,4312658
4311429,1993,4310850
4311627,1993,4310801
4311643,1993,4308102
4311759,1993,4318101
4311775,1993,4313508
4311791,1993,4316501
4311981,1993,4309308
4312138,1993,4314100
4312153,1993,4322608
4312252,1993,4302709
4312385,1993,4302105
4312427,1993,4320800
4312443,1993,4321501
4312476,1993,4306403
4312625,1993,4306304
4312674,1993,4311809
4312955,1993,4305306
4313086,1993,4308201
4313375,1993,4304606
4313425,1993,4322103
4313441,1993,4315909
4313490,1993,4313706
4314035,1993,4312401
4314076,1993,4315701
4314423,1993,4313201
4314472,1993,4311205
4314498,1993,4313805
4314779,1993,4314100
4314787,1993,4310900
4315057,1993,4322301
4315073,1993,4300307
4315149,1993,4310801
4315321,1993,4311205
4315552,1993,4312708
4316428,1993,4313706
4316477,1993,4305207
4316758,1993,4311403
4317251,1993,4315800
4317558,1993,4304903
4317756,1993,4304705
4317954,1993,4318606
4318432,1993,4308003
4318457,1993,4313706
4318499,1993,4321808
4318622,1993,4302303
4319125,1993,4316907
4319356,1993,4316501
4319372,1993,4305207
4319711,1993,4306452
4319737,1993,4317806
4320354,1993,4321105
4320453,1993,4311403
4320552,1993,4309308
4320677,1993,4316808
4321477,1993,4321907
4321626,1993,4313003
4321832,1993,4321501
4322186,1993,4318606
4322350,1993,4309407
4322533,1993,4304200
4322541,1993,4308102
4323457,1993,4318309
4323754,1993,4317509
4323804,1993,4304630
5000252,1993,5003306
5004809,1993,5005681
5005251,1993,5006606
5006002,1993,5007208
5006259,1993,5004700
5100359,1993,5107180
5102694,1993,5106778
5103353,1993,5107776
5103379,1993,5105176
5103957,1993,5105622
5105234,1993,5107206
5106158,1993,5100250
5106455,1993,5106208
5106653,1993,5108204
5106851,1993,5101704
5107065,1993,5102702
5107198,1993,5106703
5107248,1993,5107909
5107263,1993,5101308
5107297,1993,5107602
5107354,1993,5105309
5107404,1993,5104807
5107941,1993,5106802
5108808,1993,5108055
5108857,1993,5101308
5108907,1993,5107305
5108956,1993,5100250
5200555,1993,5212808
5201454,1993,5211909
5203939,1993,5213905
5203962,1993,5212709
5204557,1993,5203302
5205059,1993,5218805
5205471,1993,5201504
5205497,1993,5212501
5205513,1993,5205802
5209291,1993,5211206
5209937,1993,5211503
5212055,1993,5219902
5213772,1993,5221452
5214879,1993,5212808
5216452,1993,5211909
5218391,1993,5217104
5219712,1993,5218805
5219738,1993,5208806
5221197,1993,5208400
5221577,1993,5206404
5222203,1993,5208004
1100379,1997,1100015
1100452,1997,1100205
1100924,1997,1100072
1100940,1997,1100262
1101435,1997,1100155
1101450,1997,1100189
1101468,1997,1100031
1101476,1997,1100189
1101484,1997,1100189
1101492,1997,1100080
1101559,1997,1100155
1101757,1997,1100130
1400027,1997,1400100
1400175,1997,1400159
1400233,1997,1400506
1400282,1997,1400209
1400456,1997,1400100
1400472,1997,1400506
1400704,1997,1400100
1500859,1997,1505486
1501253,1997,1505437
1501451,1997,1506807
1501956,1997,1508308
1502152,1997,1505536
1502855,1997,1500404
1503044,1997,1502707
1504422,1997,1501501
1504976,1997,1503705
1505635,1997,1507458
1505650,1997,1506807
1506112,1997,1506104
1507466,1997,1507102
1507755,1997,1508407
1508035,1997,1501709
1600808,1997,1600279
1700301,1997,1721208
1703057,1997,1702307
1703073,1997,1709005
1704600,1997,1717503
1705102,1997,1714203
1706258,1997,1700350
1709807,1997,1718204
1712157,1997,1702703
1712454,1997,1703826
1713700,1997,1703107
1715507,1997,1707553
1718451,1997,1716109
1718899,1997,1703701
1720002,1997,1714302
1720978,1997,1700707
1721257,1997,1708254
2100154,1997,2100907
2100436,1997,2101202
2100477,1997,2110005
2100550,1997,2102903
2100832,1997,2101301
2100873,1997,2114007
2101251,1997,2109601
2101350,1997,2102408
2101731,1997,2112605
2101772,1997,2112902
2101939,1997,2105203
2101970,1997,2102903
2102036,1997,2110005
2102077,1997,2101202
2102150,1997,2100402
2102325,1997,2110005
2102358,1997,2105500
2102374,1997,2107100
2102556,1997,2109007
2102754,1997,2103307
2103125,1997,2106805
2103158,1997,2104305
2103174,1997,2102903
2103257,1997,2105302
2103554,1997,2112902
2103752,1997,2105302
2104073,1997,2109502
2104081,1997,2101608
2104099,1997,2104800
2104552,1997,2105302
2104628,1997,2110708
2104651,1997,2114007
2104677,1997,2102606
2105153,1997,2112902
2105351,1997,2104800
2105427,1997,2100055
2105450,1997,2103505
2105476,1997,2101608
2105658,1997,2102903
2105922,1997,2107902
2105948,1997,2105807
2105963,1997,2105708
2105989,1997,2107001
2106326,1997,2104305
2106359,1997,2108108
2106375,1997,2102606
2106631,1997,2102705
2106672,1997,2102101
2107258,1997,2104107
2107357,1997,2110039
2107456,1997,2106508
2108058,1997,2101707
2108256,1997,2108603
2108454,1997,2103307
2109056,1997,2103109
2109239,1997,2110039
2109270,1997,2108603
2109452,1997,2107506
2109551,1997,2107001
2109759,1997,2112308
2110237,1997,2110609
2110278,1997,2109403
2110658,1997,2101806
2110856,1997,2100055
2111029,1997,2102002
2111052,1997,2109007
2111078,1997,2103000
2111250,1997,2109106
2111532,1997,2105302
2111573,1997,2104057
2111631,1997,2104008
2111672,1997,2104008
2111722,1997,2108702
2111748,1997,2104602
2111763,1997,2105500
2111789,1997,2103703
2111953,1997,2111102
2112233,1997,2108207
2112274,1997,2108504
2112456,1997,2110039
2112852,1997,2105302
2200053,1997,2207801
2200459,1997,2203107
2201051,1997,2210409
2201176,1997,2203503
2201556,1997,2210805
2201572,1997,2207207
2201739,1997,2207801
2201770,1997,2201200
2201945,1997,2202208
2201988,1997,2202307
2202075,1997,2207009
2202083,1997,2205706
2202117,1997,2205565
2202133,1997,2205201
2202174,1997,2208502
2202455,1997,2203453
2202539,1997,2202000
2202554,1997,2210706
2202653,1997,2202000
2202711,1997,2202208
2202729,1997,2202703
2203230,1997,2201903
2203255,1997,2206407
2203271,1997,2210706
2203859,1997,2209500
2204154,1997,2207207
2204352,1997,2208007
2204550,1997,2202505
2204659,1997,2207702
2205276,1997,2202208
2205359,1997,2210003
2205458,1997,2205805
2205516,1997,2202604
2205524,1997,2203206
2205532,1997,2200707
2205540,1997,2200103
2205573,1997,2207900
2205581,1997,2201606
2205599,1997,2208106
2205854,1997,2205805
2206050,1997,2205201
2206357,1997,2207900
2206654,1997,2201101
